Noise,Trial,Method,AUROC,AUPR
0.3,148,RENDOR,0.8851353059806317,0.26383043232373776
0.3,148,ND,0.8913841125659266,0.2779703604426931
0.3,148,NE,0.8369239676036406,0.24916974058799624
0.3,148,Silencer,0.5222703172586731,0.05381174620687986
0.3,148,ICM,0.4383831813754938,0.04077755621155436
0.3,149,SPSID,0.9438110959540745,0.46001492679697603
0.3,149,RENDOR,0.8993370487415402,0.2847956295449411
0.3,149,ND,0.8900345267459301,0.27740414541997377
0.3,149,NE,0.8664460048729633,0.2697565367992671
0.3,149,Silencer,0.515118676002283,0.0502349149100657
0.3,149,ICM,0.42709670072020756,0.03887141452214503
0.3,150,SPSID,0.9349801926131952,0.42724108827520013
0.3,150,RENDOR,0.8908921178733087,0.29003914317870566
0.3,150,ND,0.8843135007465492,0.26353506239855956
0.3,150,NE,0.8424309322427432,0.267571894576687
0.3,150,Silencer,0.5196750869145247,0.05813269144607771
0.3,150,ICM,0.44330472119576336,0.045220618876318175
0.3,151,SPSID,0.941273470926498,0.4703741765029188
0.3,151,RENDOR,0.9098765217542426,0.3363159661301157
0.3,151,ND,0.9010384881640779,0.28799973510912247
0.3,151,NE,0.8668673502877238,0.31668878218669727
0.3,151,Silencer,0.4893952063641239,0.049736535823865245
0.3,151,ICM,0.42119374558699896,0.038693260603053406
0.3,152,SPSID,0.9325493805739525,0.44241797006113254
0.3,152,RENDOR,0.8948329342196693,0.32138254173707076
0.3,152,ND,0.887378163683364,0.2754478959277987
0.3,152,NE,0.8370902521922539,0.2914868249107899
0.3,152,Silencer,0.5097891547732436,0.05474616408065443
0.3,152,ICM,0.42988315362963725,0.04298086792563874
0.3,153,SPSID,0.9445510443990288,0.47320649326663866
0.3,153,RENDOR,0.9058264700384735,0.3167897009917652
0.3,153,ND,0.893815593299617,0.27105063147920383
0.3,153,NE,0.8742743599351895,0.3024749529104304
0.3,153,Silencer,0.4880668585465849,0.05242890642158954
0.3,153,ICM,0.4722310071215266,0.04226722947878779
0.3,154,SPSID,0.9358436696750244,0.4805793825490809
0.3,154,RENDOR,0.8941457463281874,0.32639916749287834
0.3,154,ND,0.8876205819634095,0.28754706817773784
0.3,154,NE,0.8557926787939457,0.3093154144933456
0.3,154,Silencer,0.5132690994217904,0.052864598775928764
0.3,154,ICM,0.46526884915979755,0.046615421564577944
0.3,155,SPSID,0.9440641448233792,0.4792279083676662
0.3,155,RENDOR,0.89269353618328,0.2967552271687411
0.3,155,ND,0.8884129364832488,0.26776890631599193
0.3,155,NE,0.8640522966464729,0.28411619568782553
0.3,155,Silencer,0.5262198701984009,0.055147602481071416
0.3,155,ICM,0.46723083097283397,0.0428005172734661
0.3,156,SPSID,0.9422710651103798,0.4602241164790015
0.3,156,RENDOR,0.9004962559338189,0.2962234578361
0.3,156,ND,0.8925302664160119,0.27608154792809714
0.3,156,NE,0.8540917264272044,0.2695925914251109
0.3,156,Silencer,0.5187667537485381,0.05388311385877993
0.3,156,ICM,0.4797753986188991,0.04830829792947746
0.3,157,SPSID,0.9339571109020323,0.4548587671398218
0.3,157,RENDOR,0.8831192256990856,0.29610404233201615
0.3,157,ND,0.879049935390126,0.27035375778486703
0.3,157,NE,0.8381669384534614,0.28604019756838855
0.3,157,Silencer,0.5653163660386226,0.06752798562637735
0.3,157,ICM,0.4751878453713751,0.049057301010277096
0.3,158,SPSID,0.9406121172220768,0.4402224330985066
0.3,158,RENDOR,0.901300255759765,0.30745997864480756
0.3,158,ND,0.8922227445228806,0.28223648420512165
0.3,158,NE,0.8551622454466491,0.2661081625076395
0.3,158,Silencer,0.5507219525982711,0.060483246815160686
0.3,158,ICM,0.43356795212949306,0.041026780140276414
0.3,159,SPSID,0.9434574816757046,0.455109856373076
0.3,159,RENDOR,0.9005506227280853,0.3059738205581149
0.3,159,ND,0.8923814270468224,0.2893155518229653
0.3,159,NE,0.8585117367585635,0.2947646431835858
0.3,159,Silencer,0.5272841037753737,0.05488374668190943
0.3,159,ICM,0.45488729136306755,0.04255169416978194
0.3,160,SPSID,0.9429001598775907,0.4581383800318887
0.3,160,RENDOR,0.8863589922153672,0.2793751183808165
0.3,160,ND,0.8820978375656758,0.2549441377386359
0.3,160,NE,0.840379063555429,0.26691508724896323
0.3,160,Silencer,0.5114830281273397,0.05354808928221944
0.3,160,ICM,0.4676276486877941,0.04678560889486313
0.3,161,SPSID,0.939908176643486,0.4432811585788057
0.3,161,RENDOR,0.8835010576769033,0.276148084030961
0.3,161,ND,0.8844217229180766,0.26860576908325007
0.3,161,NE,0.8368901193033391,0.25656418841042083
0.3,161,Silencer,0.5196669462072392,0.05872296881110004
0.3,161,ICM,0.45368944513648446,0.0445172360225734
0.3,162,SPSID,0.9409813817520598,0.44442046273051633
0.3,162,RENDOR,0.8860495037677812,0.2898826577317429
0.3,162,ND,0.8867910109134589,0.28549597215418904
0.3,162,NE,0.8411940764041663,0.2608470837263626
0.3,162,Silencer,0.5191580726081806,0.055329531644985414
0.3,162,ICM,0.4098445105866192,0.04253353871874991
0.3,163,SPSID,0.9376346284027107,0.4660645820834963
0.3,163,RENDOR,0.8905208282160315,0.28640238689477254
0.3,163,ND,0.886382579053465,0.2674261398929527
0.3,163,NE,0.8610947126164975,0.28054083965935844
0.3,163,Silencer,0.5184456003417178,0.055227810824002965
0.3,163,ICM,0.4927168480030242,0.04860482208743157
0.3,164,SPSID,0.9414131219908741,0.44681082005776207
0.3,164,RENDOR,0.8959755838721342,0.2899434681414761
0.3,164,ND,0.8960635663284952,0.28777732586443
0.3,164,NE,0.8589684219533742,0.28539733163103526
0.3,164,Silencer,0.5326816549342743,0.05630198700403723
0.3,164,ICM,0.4781958709696904,0.048342037980289215
0.3,165,SPSID,0.9420746879180064,0.43545427114026247
0.3,165,RENDOR,0.9006093407543614,0.30325726428971383
0.3,165,ND,0.8916067634529663,0.26766719078377027
0.3,165,NE,0.858198130155044,0.2858546502129265
0.3,165,Silencer,0.517210391086296,0.053945672945740285
0.3,165,ICM,0.5036409565926329,0.047605987221923336
0.3,166,SPSID,0.9466100924147888,0.47761904824079704
0.3,166,RENDOR,0.8996898220744939,0.3001033820550897
0.3,166,ND,0.8886449206698347,0.2684923803501519
0.3,166,NE,0.8633801266384269,0.2890655418854058
0.3,166,Silencer,0.5289341004141368,0.05562645158022408
0.3,166,ICM,0.4935837935151613,0.04815228316000755
0.3,167,SPSID,0.9392255239792633,0.46973095694939004
0.3,167,RENDOR,0.8971445997333636,0.2875640028757603
0.3,167,ND,0.8890340053731547,0.2664458853060771
0.3,167,NE,0.8559345941000757,0.28112614374820016
0.3,167,Silencer,0.4896034639887018,0.050787731382952506
0.3,167,ICM,0.43225158386788054,0.04033917612234214
0.3,168,SPSID,0.9383158436876327,0.44953295867261006
0.3,168,RENDOR,0.8987973990858174,0.31308955582785397
0.3,168,ND,0.8925942616794351,0.2797394330829809
0.3,168,NE,0.8634395587888152,0.2913260068344978
0.3,168,Silencer,0.5215738535161698,0.05508861078493567
0.3,168,ICM,0.48876799931329,0.04774113274330749
0.3,169,SPSID,0.9437758070545151,0.469212357114341
0.3,169,RENDOR,0.8942148858828438,0.2658735571028446
0.3,169,ND,0.8928521975610946,0.2748676753056506
0.3,169,NE,0.8586781587401338,0.2693012301152146
0.3,169,Silencer,0.5662652025288339,0.06658096804339127
0.3,169,ICM,0.45986088162478134,0.04437491285603118
0.3,170,SPSID,0.9428065489340597,0.47295409966724133
0.3,170,RENDOR,0.8949774404835135,0.2966795802150016
0.3,170,ND,0.8927560540937206,0.28985212233108976
0.3,170,NE,0.8529169781140513,0.28617778620348766
0.3,170,Silencer,0.531021865027667,0.05076374366797607
0.3,170,ICM,0.4647600363753869,0.04177430790856866
0.3,171,SPSID,0.9437762195060332,0.4588154740931215
0.3,171,RENDOR,0.8942985831280494,0.3027329990380907
0.3,171,ND,0.8919344063778052,0.2585399524137804
0.3,171,NE,0.8359392923359219,0.280210366360176
0.3,171,Silencer,0.5050491530740748,0.051630425683411585
0.3,171,ICM,0.4147019305382918,0.038779573233070165
0.3,172,SPSID,0.9349798076066014,0.4421976202364327
0.3,172,RENDOR,0.8879638500371186,0.2989330457222696
0.3,172,ND,0.8771178015317421,0.2663322154297831
0.3,172,NE,0.8541779253518268,0.29177089256826455
0.3,172,Silencer,0.5263696846279964,0.05576125925642088
0.3,172,ICM,0.4444247406632646,0.04375856107412221
0.3,173,SPSID,0.9323137124460561,0.4144376584865456
0.3,173,RENDOR,0.894722283500393,0.30976824257604124
0.3,173,ND,0.8815445804436847,0.2592295733858347
0.3,173,NE,0.8381156158226365,0.26216477650292225
0.3,173,Silencer,0.49529024597057725,0.04999142069206554
0.3,173,ICM,0.43393590839526264,0.04083686405291622
0.3,174,SPSID,0.9329573292652221,0.4577009686212266
0.3,174,RENDOR,0.8874103805955043,0.3263549370202741
0.3,174,ND,0.8806733119066309,0.2736901947842028
0.3,174,NE,0.8447031118088778,0.3063128171564278
0.3,174,Silencer,0.549060039200004,0.06601440342703205
0.3,174,ICM,0.4709365048802524,0.05043219250397463
0.3,175,SPSID,0.9372962063922851,0.4568474995106277
0.3,175,RENDOR,0.896849556676855,0.30386354374729935
0.3,175,ND,0.8848474512212795,0.2833683685269726
0.3,175,NE,0.8489654695404721,0.29083223385596746
0.3,175,Silencer,0.5425516935866358,0.059582124873798534
0.3,175,ICM,0.45423207274978916,0.0445864436711781
0.3,176,SPSID,0.9422921212532412,0.4631288511857303
0.3,176,RENDOR,0.8965040385529954,0.2836147383097289
0.3,176,ND,0.891680113574902,0.2671403183238104
0.3,176,NE,0.8615154073511757,0.28236233650455345
0.3,176,Silencer,0.5149269749139685,0.05235814228404657
0.3,176,ICM,0.42306106891239104,0.04061418299375374
0.3,177,SPSID,0.9448672319537097,0.490327144831182
0.3,177,RENDOR,0.8996430577102198,0.2958743603963734
0.3,177,ND,0.903761741131644,0.289427809393714
0.3,177,NE,0.856776961261833,0.27443000647047383
0.3,177,Silencer,0.5124568764445606,0.051013743319857724
0.3,177,ICM,0.46484798692165563,0.04384967743992965
0.3,178,SPSID,0.9233192105311833,0.4161592564870051
0.3,178,RENDOR,0.8828325516170421,0.2895097502478813
0.3,178,ND,0.876874562826581,0.2570818235502136
0.3,178,NE,0.833004378048778,0.2855071064999032
0.3,178,Silencer,0.5051113366463545,0.05700139141873975
0.3,178,ICM,0.47831699396126404,0.049590091491897095
0.3,179,SPSID,0.9337442549998437,0.431821597703877
0.3,179,RENDOR,0.8842297791627151,0.2598002983556266
0.3,179,ND,0.8841735450342008,0.25805213471187355
0.3,179,NE,0.8351805918870001,0.23685449766249528
0.3,179,Silencer,0.5543710201869665,0.05664511253602941
0.3,179,ICM,0.41963773930987047,0.03982927739350421
0.3,180,SPSID,0.9408003908736693,0.4327541406977276
0.3,180,RENDOR,0.9000055683588266,0.3071144567911274
0.3,180,ND,0.8886937404738673,0.2666639065379243
0.3,180,NE,0.8559719915737751,0.2746165397793335
0.3,180,Silencer,0.5386176151472758,0.057723546774898785
0.3,180,ICM,0.45069595065178064,0.0447210855735546
0.3,181,SPSID,0.9382509664611849,0.47744810370368196
0.3,181,RENDOR,0.90410754223313,0.3060704549731898
0.3,181,ND,0.8923171176331767,0.2603675815972981
0.3,181,NE,0.8597836705140016,0.28464287850757514
0.3,181,Silencer,0.5278914134310645,0.04715504297126146
0.3,181,ICM,0.45170848028438665,0.03731873099218836
0.3,182,SPSID,0.9389381352566339,0.4690530209134303
0.3,182,RENDOR,0.8932877098995744,0.2863917718354778
0.3,182,ND,0.8854618810632221,0.28101854293797995
0.3,182,NE,0.8544139797883579,0.28603790038132354
0.3,182,Silencer,0.5532749620938042,0.0645803123123549
0.3,182,ICM,0.4601566539632687,0.045670401311690895
0.3,183,SPSID,0.9409323199924785,0.45561272171474054
0.3,183,RENDOR,0.8946239115656097,0.29445150593209907
0.3,183,ND,0.891803948919521,0.269216984174096
0.3,183,NE,0.8544485687630179,0.27324497172200857
0.3,183,Silencer,0.4835550581462625,0.04598006922847835
0.3,183,ICM,0.4679458784135617,0.04343269873132878
0.3,184,SPSID,0.9407090345943295,0.46980196616639325
0.3,184,RENDOR,0.8886625126629201,0.3031923153610185
0.3,184,ND,0.8755908015254524,0.26678763407211353
0.3,184,NE,0.8582779722187862,0.28749802182513917
0.3,184,Silencer,0.5279226989867238,0.06126314139603996
0.3,184,ICM,0.5040986224198164,0.05257477864235206
0.3,185,SPSID,0.9411219893830781,0.4842914861240125
0.3,185,RENDOR,0.9001799751547737,0.33983799896014977
0.3,185,ND,0.8905251905818943,0.2857785821015979
0.3,185,NE,0.8812460967198871,0.3238564307818182
0.3,185,Silencer,0.5110269784538938,0.052320190958638935
0.3,185,ICM,0.44756197729988056,0.04289711377881977
0.3,186,SPSID,0.940825052631579,0.4822097687634151
0.3,186,RENDOR,0.8978938947368421,0.3051900473857203
0.3,186,ND,0.8922948421052631,0.30041435012700285
0.3,186,NE,0.8576741052631578,0.3077450693479241
0.3,186,Silencer,0.5399421052631579,0.05898216701643171
0.3,186,ICM,0.4382682105263158,0.042523109702775314
0.3,187,SPSID,0.9412242978896129,0.4419059564433374
0.3,187,RENDOR,0.8953909479837833,0.2968305803677229
0.3,187,ND,0.8893779577981202,0.27768578054821175
0.3,187,NE,0.849985796498256,0.2738551623689728
0.3,187,Silencer,0.504923182815291,0.0526071110865843
0.3,187,ICM,0.44415961847112545,0.04371546269254371
0.3,188,SPSID,0.9422279384868334,0.4723955114070933
0.3,188,RENDOR,0.8996998254009556,0.2965936664893473
0.3,188,ND,0.8961951172604167,0.28696200745872963
0.3,188,NE,0.876250098989739,0.2827146956610599
0.3,188,Silencer,0.5215552513585163,0.04769143600004646
0.3,188,ICM,0.4745266404956652,0.040565525507665845
0.3,189,SPSID,0.9377967750477552,0.48450546544970996
0.3,189,RENDOR,0.8812007961409323,0.2902026857129437
0.3,189,ND,0.8821780960665201,0.2782559628189675
0.3,189,NE,0.8380994138950637,0.2880851801796612
0.3,189,Silencer,0.524640137540968,0.05930306177940656
0.3,189,ICM,0.48181416725402887,0.05156162432148306
0.3,190,SPSID,0.9407804735992692,0.45655274359645354
0.3,190,RENDOR,0.898127505081004,0.30238377476170175
0.3,190,ND,0.8856757757086594,0.2561513493974697
0.3,190,NE,0.8638883827018299,0.2959702425061934
0.3,190,Silencer,0.5394249724697211,0.05537057912827094
0.3,190,ICM,0.4541550013558063,0.04203478213298514
0.3,191,SPSID,0.9513549965886857,0.48506029852400434
0.3,191,RENDOR,0.8970993115347531,0.27674440015037316
0.3,191,ND,0.8885410288072803,0.2534412210144838
0.3,191,NE,0.8788042920536112,0.27311341977738085
0.3,191,Silencer,0.5322844528646582,0.057297119943242325
0.3,191,ICM,0.4675466165964669,0.04317717138570473
0.3,192,SPSID,0.9440641439856555,0.46277052064531965
0.3,192,RENDOR,0.9027437116227144,0.30855758038484193
0.3,192,ND,0.8910593117602945,0.26955783646817855
0.3,192,NE,0.856205490806367,0.2896401740278063
0.3,192,Silencer,0.5216594211478932,0.053123449521122315
0.3,192,ICM,0.4552293474522275,0.04178467801202343
0.3,193,SPSID,0.9440994560248269,0.46757223956127714
0.3,193,RENDOR,0.8900870621097146,0.3026419652667344
0.3,193,ND,0.8809556732373282,0.2750042520296083
0.3,193,NE,0.8562736199882465,0.2890218190328675
0.3,193,Silencer,0.5239832214119095,0.058801559301920145
0.3,193,ICM,0.47342099919290714,0.04763700287280001
0.3,194,SPSID,0.9439883296604646,0.4681950425201789
0.3,194,RENDOR,0.9055265473597189,0.32662208078220945
0.3,194,ND,0.9020277067013582,0.2975233560772845
0.3,194,NE,0.8654732590644625,0.3022295011565568
0.3,194,Silencer,0.5679252476122126,0.062342741232492824
0.3,194,ICM,0.4376812660027608,0.04258025831798895
0.3,195,SPSID,0.9381020232949513,0.43070488217468483
0.3,195,RENDOR,0.8901759215838554,0.28724661766889603
0.3,195,ND,0.8845258068421046,0.25825276646584455
0.3,195,NE,0.8525520659643049,0.27628530867979106
0.3,195,Silencer,0.5329197986015116,0.05544315594874637
0.3,195,ICM,0.45747793051593044,0.04388663844454026
0.3,196,SPSID,0.9338915709834423,0.40951644598402204
0.3,196,RENDOR,0.889053206371357,0.2739195537827376
0.3,196,ND,0.8812595982501684,0.24842148866237174
0.3,196,NE,0.845355301996436,0.2494631631051637
0.3,196,Silencer,0.5210329940383964,0.05357754805047164
0.3,196,ICM,0.4221053900694665,0.04058542859653684
0.3,197,SPSID,0.9494949991698264,0.5032266082782063
0.3,197,RENDOR,0.8987154204577734,0.2750140207760021
0.3,197,ND,0.8991287509153573,0.2739734503987089
0.3,197,NE,0.8706286205933178,0.27301700541474005
0.3,197,Silencer,0.497916720821153,0.04571486237629296
0.3,197,ICM,0.45800679641730313,0.03996129108329002
0.3,198,SPSID,0.9407885552675481,0.4413992492585893
0.3,198,RENDOR,0.8997332101642102,0.31330290206786493
0.3,198,ND,0.8849791979759821,0.26263382189446954
0.3,198,NE,0.864909639592439,0.30004291196154365
0.3,198,Silencer,0.46142491279350334,0.04480294200242459
0.3,198,ICM,0.48296931227508993,0.046226081509997914
0.3,199,SPSID,0.936118732214376,0.4388839076971761
0.3,199,RENDOR,0.8967828605870575,0.29861409163367303
0.3,199,ND,0.8847899155512224,0.26540764336864253
0.3,199,NE,0.8468007285518551,0.2670331382057521
0.3,199,Silencer,0.5002342597228078,0.05585000838228645
0.3,199,ICM,0.46529827150084313,0.04666621937182869
0.3,200,SPSID,0.9485217672529329,0.5111766762148237
0.3,200,RENDOR,0.9041475411708978,0.3108911839114902
0.3,200,ND,0.8950271733637759,0.28816872064674853
0.3,200,NE,0.8740718477096422,0.30069095246153194
0.3,200,Silencer,0.5234218664726215,0.05199189830788059
0.3,200,ICM,0.44596261992707487,0.04063322998930781
0.3,201,SPSID,0.934768340325296,0.40958096497096547
0.3,201,RENDOR,0.8803869508254589,0.2534069073958056
0.3,201,ND,0.8784933296337027,0.26034944598137677
0.3,201,NE,0.8404385759476485,0.2481023299035939
0.3,201,Silencer,0.5297190232296078,0.05658713804867122
0.3,201,ICM,0.5071510637286847,0.04948305724901121
0.3,202,SPSID,0.9403364542603455,0.43982554606305263
0.3,202,RENDOR,0.8859699141957207,0.3001910227872455
0.3,202,ND,0.8784334015558813,0.26954254381627685
0.3,202,NE,0.8448318874226133,0.27579261623982143
0.3,202,Silencer,0.526349898514717,0.05428461559874266
0.3,202,ICM,0.45438041367980886,0.043523271798631705
0.3,203,SPSID,0.9295787428206521,0.43858203847425775
0.3,203,RENDOR,0.877421217718349,0.2743640456269901
0.3,203,ND,0.8667255844083785,0.24827866662349413
0.3,203,NE,0.8315627296675201,0.26063852721617486
0.3,203,Silencer,0.5181218126980687,0.05715752798659096
0.3,203,ICM,0.4842843066812679,0.04973656582212376
0.3,204,SPSID,0.9531926119373222,0.500375283249937
0.3,204,RENDOR,0.9052888946224944,0.30688982643490026
0.3,204,ND,0.899328210074554,0.2801912562495076
0.3,204,NE,0.8663406309803195,0.28857292787358224
0.3,204,Silencer,0.5052890283075978,0.05043428527383573
0.3,204,ICM,0.4695338333601817,0.045279584404621945
0.3,205,SPSID,0.9402234727950997,0.42693610115616354
0.3,205,RENDOR,0.892977035103391,0.2867507279304572
0.3,205,ND,0.8859127616376995,0.2620456583461641
0.3,205,NE,0.8456269554610627,0.28189114041475555
0.3,205,Silencer,0.5386477552042762,0.05847641472919958
0.3,205,ICM,0.44408733787551147,0.04421735923185492
0.3,206,SPSID,0.9441291944385626,0.4662693830892542
0.3,206,RENDOR,0.8951836360963739,0.30522917525854404
0.3,206,ND,0.8878365086056452,0.2759869859675498
0.3,206,NE,0.8601342246242092,0.2724510640138821
0.3,206,Silencer,0.5066341724962555,0.05336989838393401
0.3,206,ICM,0.42937946581690545,0.04123033614594481
0.3,207,SPSID,0.9415913216592449,0.4330773653642581
0.3,207,RENDOR,0.8972984447921263,0.2863821938533442
0.3,207,ND,0.8917194457816824,0.27582306696716874
0.3,207,NE,0.8510818255974109,0.25400224110225145
0.3,207,Silencer,0.5196703541006406,0.05623072900208074
0.3,207,ICM,0.4244920166887311,0.04198256604663206
0.3,208,SPSID,0.9429682051806226,0.46686788515978017
0.3,208,RENDOR,0.9072854400619922,0.3266159170658945
0.3,208,ND,0.8932711227069879,0.27609045686168604
0.3,208,NE,0.868220556370572,0.30650384742731696
0.3,208,Silencer,0.49043711460982187,0.04808644323648982
0.3,208,ICM,0.5044508859510436,0.04905883944475645
0.3,209,SPSID,0.944852184877474,0.4467800314207267
0.3,209,RENDOR,0.9048728982344826,0.33290382531189855
0.3,209,ND,0.8998364723293384,0.29586940914486926
0.3,209,NE,0.8662511642109408,0.31884338262231915
0.3,209,Silencer,0.5569035905741133,0.05820327441353623
0.3,209,ICM,0.47357038669001483,0.046237520173766145
0.3,210,SPSID,0.9404489654966525,0.4258537696464688
0.3,210,RENDOR,0.8973712844254839,0.27680667080297705
0.3,210,ND,0.8922486830908634,0.27235163001966967
0.3,210,NE,0.8500212047831553,0.2536406456269092
0.3,210,Silencer,0.5167459561112863,0.05284146708282691
0.3,210,ICM,0.44123194391011966,0.04285525421959934
0.3,211,SPSID,0.9432626886601738,0.4849238569182964
0.3,211,RENDOR,0.8905643555742077,0.2903850899732484
0.3,211,ND,0.8827745392571817,0.26239702013072397
0.3,211,NE,0.8519066896632905,0.2772795111283847
0.3,211,Silencer,0.5198334621348988,0.05695287552396564
0.3,211,ICM,0.466730709193361,0.04716822186280436
0.3,212,SPSID,0.9428567481677899,0.46187937708284804
0.3,212,RENDOR,0.8962860941423867,0.28570367719112777
0.3,212,ND,0.8948536582594332,0.2751914702091306
0.3,212,NE,0.8568342832773973,0.2941985947194984
0.3,212,Silencer,0.5596750248821398,0.05961003900691534
0.3,212,ICM,0.4842218156709689,0.04416957116378987
0.3,213,SPSID,0.9335728406716126,0.4229836011259969
0.3,213,RENDOR,0.8937463017877971,0.30560509777841305
0.3,213,ND,0.8863907073546965,0.2650573661133758
0.3,213,NE,0.8438336907559232,0.2817890949610216
0.3,213,Silencer,0.526621783624231,0.053761442720705724
0.3,213,ICM,0.4706477386608111,0.04453195300074603
0.3,214,SPSID,0.9314569375910993,0.4167511783541199
0.3,214,RENDOR,0.8920974244794801,0.29900684035183295
0.3,214,ND,0.885814077105147,0.2661500676442284
0.3,214,NE,0.8357696139393694,0.26219692691411944
0.3,214,Silencer,0.5293287649937818,0.06020052482645791
0.3,214,ICM,0.4482225598748345,0.04357792883151951
0.3,215,SPSID,0.9397936500280796,0.4696550914764272
0.3,215,RENDOR,0.8930032774302363,0.3021511810406618
0.3,215,ND,0.8843718969413481,0.2779982934005633
0.3,215,NE,0.8567190838844535,0.291240829153263
0.3,215,Silencer,0.5294693411336435,0.05701990326234417
0.3,215,ICM,0.4795452997659452,0.04790619827997174
0.3,216,SPSID,0.9326835811255194,0.46721808545776966
0.3,216,RENDOR,0.8909635804026121,0.30216882383499793
0.3,216,ND,0.8861449515534258,0.28950704668973876
0.3,216,NE,0.8389492228353838,0.2916871903352687
0.3,216,Silencer,0.519425972329938,0.05869918266315584
0.3,216,ICM,0.4535080254494794,0.047147894250675615
0.3,217,SPSID,0.95145456225326,0.47437134989985236
0.3,217,RENDOR,0.897914872778515,0.292656011417752
0.3,217,ND,0.8911700770395963,0.2805990364358188
0.3,217,NE,0.866990310375368,0.2722021427845862
0.3,217,Silencer,0.5099777652946652,0.05080408993176144
0.3,217,ICM,0.45532365601284464,0.040591367606626384
0.3,218,SPSID,0.9377294493379964,0.4242780644339358
0.3,218,RENDOR,0.8888720711497018,0.29224054528372584
0.3,218,ND,0.8837363027718096,0.28033684289868566
0.3,218,NE,0.8377194817511123,0.2737842795856755
0.3,218,Silencer,0.5276426205811391,0.06013913238242925
0.3,218,ICM,0.46222940872930907,0.046014358868839346
0.3,219,SPSID,0.9352246058490794,0.45767777363599205
0.3,219,RENDOR,0.8852561980984476,0.2758573359291566
0.3,219,ND,0.886201667201562,0.2767711583454265
0.3,219,NE,0.8312718972733717,0.2676153281238639
0.3,219,Silencer,0.5213978985303754,0.05675112818303823
0.3,219,ICM,0.45433373784784903,0.04564329618865858
0.3,220,SPSID,0.9374595040261464,0.45332365420117354
0.3,220,RENDOR,0.8903180927272636,0.30754945420078933
0.3,220,ND,0.8773999634659913,0.2713820860273002
0.3,220,NE,0.8423503216473875,0.27344133565123335
0.3,220,Silencer,0.5212967598283889,0.05866000420911939
0.3,220,ICM,0.47144600619103333,0.0499334376445455
0.3,221,SPSID,0.9375951500682264,0.431424592493047
0.3,221,RENDOR,0.8879425745835104,0.28127722611496886
0.3,221,ND,0.8818649205064555,0.26691754070525087
0.3,221,NE,0.8466445670366284,0.2746878414416635
0.3,221,Silencer,0.5166501518783114,0.05299422860632892
0.3,221,ICM,0.4131336750604476,0.03801991689861624
0.3,222,SPSID,0.9463456582817287,0.47891743304859935
0.3,222,RENDOR,0.8901341800373553,0.28342162155166
0.3,222,ND,0.8937262068630721,0.2734832692094359
0.3,222,NE,0.8487036690283909,0.26836764311479705
0.3,222,Silencer,0.48163326986632554,0.04725488843925968
0.3,222,ICM,0.45621044917057774,0.041342503639202687
0.3,223,SPSID,0.9322596724595873,0.4258621308977767
0.3,223,RENDOR,0.8846866067709024,0.2859667355660585
0.3,223,ND,0.8822299132065264,0.27710018378263623
0.3,223,NE,0.8364400950048602,0.2701693728359026
0.3,223,Silencer,0.4934282820061468,0.054008046335008705
0.3,223,ICM,0.4245166479241566,0.04371154463325656
0.3,224,SPSID,0.9394450387570998,0.44088677056812436
0.3,224,RENDOR,0.9002226098387497,0.32927274294148806
0.3,224,ND,0.8964923085716134,0.29146804488879685
0.3,224,NE,0.860992511240284,0.30879235754155754
0.3,224,Silencer,0.49902752658699867,0.050246696995531547
0.3,224,ICM,0.44402415297838893,0.043034852384937615
0.3,225,SPSID,0.9398901944759787,0.4459724664287922
0.3,225,RENDOR,0.8791221293906561,0.2836816630281088
0.3,225,ND,0.8785815171098292,0.25170632605978016
0.3,225,NE,0.8466832991730568,0.2749504917706806
0.3,225,Silencer,0.5257898748396219,0.05715409129910828
0.3,225,ICM,0.4529856765482707,0.042982640648509395
0.3,226,SPSID,0.9445990391467857,0.45260285317286864
0.3,226,RENDOR,0.8947052825086232,0.2963206857744753
0.3,226,ND,0.892863796425095,0.2858810934815493
0.3,226,NE,0.8660548473028776,0.2773653725585166
0.3,226,Silencer,0.50602449767278,0.05440498085605418
0.3,226,ICM,0.4311408914308379,0.041070468823460125
0.3,227,SPSID,0.9376507261345483,0.46771029465831165
0.3,227,RENDOR,0.8985536108719993,0.30715400406391946
0.3,227,ND,0.8923345573225243,0.28069440093100423
0.3,227,NE,0.8452233359533474,0.2927811595570795
0.3,227,Silencer,0.5657741996542246,0.06633746220404226
0.3,227,ICM,0.4978854968604501,0.049233289931806645
0.3,228,SPSID,0.9384105510319967,0.4380180302562662
0.3,228,RENDOR,0.8897091410238749,0.27285335837806096
0.3,228,ND,0.8872618898467904,0.26693221719347504
0.3,228,NE,0.8440855724481716,0.24971108836514988
0.3,228,Silencer,0.5172733942232115,0.05799608815989478
0.3,228,ICM,0.4716188675097669,0.04790001462830455
0.3,229,SPSID,0.9476783120173587,0.5116513580912572
0.3,229,RENDOR,0.8949308318371285,0.2866825265459685
0.3,229,ND,0.8893652137002266,0.2773859433964191
0.3,229,NE,0.8737119676169434,0.28418213512987534
0.3,229,Silencer,0.5184435251902882,0.05115282204609991
0.3,229,ICM,0.444940542887249,0.04105325404362446
0.3,230,SPSID,0.934239146762806,0.4244275118787199
0.3,230,RENDOR,0.8890641430073607,0.2961368817597281
0.3,230,ND,0.8800006437906391,0.2641193999766355
0.3,230,NE,0.8503379900856242,0.2736617344883226
